codigo_ine,municipio,poblacion_2025,n_poligonos_residenciales,superficie_residencial_m2,superficie_residencial_ha,superficie_media_poligono_m2,superficie_mediana_poligono_m2,superficie_max_poligono_m2,perimetro_total_m,suelo_residencial_m2_por_hab,municipio_key,area_m2_SUNC,area_m2_Urbanizable,area_m2_desarrollo,sunc_m2_por_hab,urbanizable_m2_por_hab,comarca,precio_venta_eur_m2,precio_alquiler_eur_m2_mes,poblacion_aprox,tipo_dato,fuente,fecha,reserva_suelo_hab,indice_expansion,densidad_residencial,poblacion_2025_norm,precio_venta_eur_m2_norm,precio_alquiler_eur_m2_mes_norm,suelo_residencial_m2_por_hab_norm,reserva_suelo_hab_norm,indice_expansion_norm,densidad_residencial_norm,precio_venta_score,precio_alquiler_score,coopscore,factor_escala,distancia_capital_km,distancia_costa_km,score_poblacion,score_suelo_residencial,score_reserva_suelo,score_expansion,score_densidad,score_precio_venta,score_precio_alquiler,IVU,IVEC,score_demanda_poblacion,score_demanda_alquiler,score_demanda_venta,IPD,score_capital,score_costa,score_litoral,IAL,CoopScore_4,categoria_coopscore
18046,Castril,1927,5.0,547111.8837448651,54.7111883744865,109422.376748973,127375.26591091,198150.109290805,14732.892877737144,283.9189848183005,CASTRIL,136213.859375,0.0,136213.859375,70.6870053840166,0.0,Comarca de Baza,520.0,,1800.0,E,Estimación por comarca/tipología,2026-05,70.6870053840166,0.2489689283344477,35.221315004347794,0.007646384645649,0.0230149597238204,,0.1863378618149722,0.0374091019597235,0.0249791627062103,0.0323728068004457,0.9769850402761796,,,0.85,141.25,64.4,0.007646384645649,0.1863378618149722,0.0374091019597235,0.0249791627062103,0.0323728068004457,0.9769850402761796,0.5993623804463337,7.01568658735901,35.1915756937406,0.007646384645649,0.5993623804463337,0.0230149597238204,15.94175273653631,0.1461645408934292,0.7049931287219422,0,0.2699637549739543,12.987419429932327,Potencial Urbanístico
18056,Cúllar,3978,1.0,1446821.41796356,144.682141796356,1446821.41796356,1446821.41796356,1446821.41796356,26160.163925939352,363.7057360391051,CULLAR,,,0.0,,,Comarca de Baza,560.0,,4500.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,27.49475471270768,0.0164174891804512,0.0383582662063674,,0.2408721526077685,0.0,0.0,0.0235773751600956,0.9616417337936324,,,0.85,117.46,53.8,0.0164174891804512,0.2408721526077685,0.0,0.0,0.0235773751600956,0.9616417337936324,0.5993623804463337,6.375464442595648,35.191454951752256,0.0164174891804512,0.5993623804463337,0.0383582662063674,16.763890625340096,0.2899715891918032,0.7535501603298214,0,0.3420536837756677,12.980823451485728,Potencial Urbanístico
18077,Fornes,526,1.0,121467.22449909,12.146722449909,121467.22449909,121467.22449909,121467.22449909,2858.200594005453,230.9262823176616,FORNES,39254.0,0.0,39254.0,74.62737642585552,0.0,,,,,,,,74.62737642585552,0.3231653654874947,43.30386259907838,0.0016550060726321,,,0.1501173188821197,0.0394944320888256,0.0324233240650823,0.041573472059765,,,,0.85,56.02,66.9,0.0016550060726321,0.1501173188821197,0.0394944320888256,0.0324233240650823,0.041573472059765,0.8753356348293058,0.5993623804463337,6.534067737566709,32.98098220161055,0.0016550060726321,0.5993623804463337,0.1246643651706942,18.183418944057305,0.6613673457051321,0.6935409986257444,0,0.4726092378697761,12.876578073208911,Potencial Urbanístico
18907,Valle del Zalabí,2128,4.0,724412.3485637349,72.44123485637348,181103.08714093373,50093.6277912975,624157.337543275,15137.52433408827,340.41933673107843,VALLE DEL ZALABI,,,0.0,,,,,,,,,,0.0,0.0,29.37553458633202,0.0085059614430626,,,0.2249558851579671,0.0,0.0,0.0257183370091745,,,,0.85,70.57,75.1,0.0085059614430626,0.2249558851579671,0.0,0.0,0.0257183370091745,0.8753356348293058,0.5993623804463337,6.009672184086796,33.130723842774024,0.0085059614430626,0.5993623804463337,0.1246643651706942,18.525966712578835,0.5734147373511456,0.6559780119102153,0,0.4261592985135228,12.819259528338778,Oportunidad Estratégica
18914,Valderrubio,2069,1.0,594343.28770578,59.434328770578,594343.28770578,594343.28770578,594343.28770578,6009.348174477993,287.26113470554856,VALDERRUBIO,68235.0,0.0,68235.0,32.979700338327696,0.0,Vega de Granada,690.0,,1800.0,E,Estimación por comarca/tipología,2026-05,32.979700338327696,0.1148073872650154,34.81153136239716,0.0082536478557621,0.0882240122746451,,0.1886222232037434,0.0174535753191858,0.0115186759470456,0.0319063348033256,0.9117759877253548,,,0.85,56.02,66.9,0.0082536478557621,0.1886222232037434,0.0174535753191858,0.0115186759470456,0.0319063348033256,0.9117759877253548,0.5993623804463337,6.063318140130416,33.910056767208,0.0082536478557621,0.5993623804463337,0.0882240122746451,17.60234221081258,0.6613673457051321,0.6935409986257444,0,0.4726092378697761,12.810479607346569,Potencial Urbanístico
18050,Cogollos de la Vega,2119,,,,,,,,,COGOLLOS DE LA VEGA,69634.0,133693.0,203327.0,32.86172722982539,63.09249646059462,,,,,,,,95.95422369042,,,0.0084674729297456,,,,0.0507810639027678,,,,,,0.85,14.24,98.7,0.0084674729297456,0.1361246771781492,0.0507810639027678,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,5.622079839956722,33.33549581852965,0.0084674729297456,0.5993623804463337,0.1246643651706942,18.524042286912984,0.913921296016442,0.5478699038021071,0,0.529929489547209,12.760286609710954,Oportunidad Estratégica
18048,Cijuela,3827,1.0,595273.93657457,59.52739365745701,595273.93657457,595273.93657457,595273.93657457,10020.645298112597,155.54584180156,CIJUELA,8329.0,119919.0,128248.0,2.176378364253985,31.33498824144238,Vega de Granada,985.0,,2900.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,33.51136660569637,0.2154436673945229,64.28972889392732,0.0157717374570211,0.2013808975834292,,0.0985947440147994,0.0177349446811568,0.0216155584468805,0.0654624660548783,0.7986191024165707,,,0.85,20.08,73.6,0.0157717374570211,0.0985947440147994,0.0177349446811568,0.0216155584468805,0.0654624660548783,0.7986191024165707,0.5993623804463337,4.627320685034281,32.32079440560449,0.0157717374570211,0.5993623804463337,0.2013808975834292,20.80716882359513,0.8786193556186908,0.6628492899679341,0,0.5503025292378565,12.736483662480444,Potencial Económico
18109,Jete,990,1.0,59455.679772265,5.9455679772265,59455.679772265,59455.679772265,59455.679772265,3433.395874629776,60.05624219420707,JETE,20940.0,0.0,20940.0,21.151515151515152,0.0,Costa Tropical,700.0,,700.0,E,Estimación por comarca/tipología,2026-05,21.151515151515152,0.3521951154239116,166.51058465600406,0.0036393027591987,0.0920598388952819,,0.0333275472309152,0.0111938422430975,0.0353358917169311,0.1818242771503286,0.907940161104718,,,0.85,79.01,103.5,0.0036393027591987,0.0333275472309152,0.0111938422430975,0.0353358917169311,0.1818242771503286,0.907940161104718,0.5993623804463337,4.956444856828672,35.124874128919934,0.0036393027591987,0.5993623804463337,0.0920598388952819,17.46752062150033,0.5223961796530254,0.5258818140174073,0,0.3667230160664324,12.697183413919303,Potencial Urbanístico
18066,Deifontes,2612,,,,,,,,,DEIFONTES,190639.0,0.0,190639.0,72.98583460949465,0.0,,,,,,,,72.98583460949465,,,0.0105757881592227,,,,0.0386256924266235,,,,,,0.85,24.16,86.8,0.0105757881592227,0.1361246771781492,0.0386256924266235,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,5.257418695672392,33.43037000385612,0.0105757881592227,0.5993623804463337,0.1246643651706942,18.62945804838684,0.8539563561627275,0.6023820430600091,0,0.5222971553830937,12.693388410375508,Oportunidad Estratégica
18181,Turón,203,1.0,71872.337600865,7.1872337600865,71872.337600865,71872.337600865,71872.337600865,2499.4291037531257,354.0509241421921,TURON,,,0.0,,,,,,,,,,0.0,0.0,28.2445244966621,0.0002736960946988,,,0.2342730830695328,0.0,0.0,0.0244308660579672,,,,0.85,148.38,65.3,0.0002736960946988,0.2342730830695328,0.0,0.0,0.0244308660579672,0.8753356348293058,0.5993623804463337,6.22329006760783,32.74739719258558,0.0002736960946988,0.5993623804463337,0.1246643651706942,18.11435344516064,0.1030647403735719,0.7008703618873111,0,0.2514870047156221,12.691615398735644,Potencial Urbanístico
18099,Huétor de Santillán,1964,1.0,583788.93253594,58.37889325359399,583788.93253594,583788.93253594,583788.93253594,13656.796305991327,297.24487399996946,HUETOR DE SANTILLAN,,,0.0,,,Área Metropolitana,870.0,,1200.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,33.642295880268165,0.0078046152003968,0.1572688914461066,,0.1954461148091889,0.0,0.0,0.0305753504627692,0.8427311085538933,,,0.85,12.75,51.6,0.0078046152003968,0.1954461148091889,0.0,0.0,0.0305753504627692,0.8427311085538933,0.5993623804463337,5.344783127171263,32.49564287088177,0.0078046152003968,0.5993623804463337,0.1572688914461066,19.306012557330853,0.9229281267001148,0.7636280348144755,0,0.5982596611243887,12.674202865621991,Oportunidad Estratégica
18128,Marchal,437,1.0,126994.366815865,12.6994366815865,126994.366815865,126994.366815865,126994.366815865,3852.594680225634,290.6049583887071,MARCHAL,7340.0,3422.0,10762.0,16.79633867276888,7.830663615560641,,,,,,,,24.62700228832952,0.0847439163628755,34.41097514456106,0.0012743974409415,,,0.1909077286329914,0.0130331456900956,0.0085023946134601,0.0314503667270904,,,,0.85,49.27,68.2,0.0012743974409415,0.1909077286329914,0.0130331456900956,0.0085023946134601,0.0314503667270904,0.8753356348293058,0.5993623804463337,5.890514925837815,32.86262375985773,0.0012743974409415,0.5993623804463337,0.1246643651706942,18.16438851247277,0.7021701021580125,0.6875858909757215,0,0.4871438081559214,12.65777913384686,Potencial Urbanístico
18183,Válor,658,5.0,214974.409397395,21.4974409397395,42994.881879479,14499.46585537,154032.29111299,8958.259482427118,326.70882887142096,VALOR,,,0.0,,,,,,,,,,0.0,0.0,30.608294347428192,0.0022195042679484,,,0.2155847450739914,0.0,0.0,0.0271216334047811,,,,0.85,113.02,74.7,0.0022195042679484,0.2155847450739914,0.0,0.0,0.0271216334047811,0.8753356348293058,0.5993623804463337,5.796443127921503,32.86186623384995,0.0022195042679484,0.5993623804463337,0.1246643651706942,18.211643853823123,0.3168107356585867,0.657810352725607,0,0.3240674000811168,12.618881317697518,Potencial Urbanístico
18115,Láchar,3892,1.0,945575.919123405,94.5575919123405,945575.919123405,945575.919123405,945575.919123405,7349.554143394196,242.953730504472,LACHAR,,,0.0,,,Vega de Granada,740.0,,2400.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,41.16010064647241,0.0160497100531996,0.1074031453778289,,0.1583380867023261,0.0,0.0,0.0391331479057258,0.8925968546221711,,,0.85,22.78,58.1,0.0160497100531996,0.1583380867023261,0.0,0.0,0.0391331479057258,0.8925968546221711,0.5993623804463337,4.545449386144042,33.94956503505301,0.0160497100531996,0.5993623804463337,0.1074031453778289,18.47162364826405,0.8622982530375385,0.7338524965643609,0,0.5650750501843237,12.56382085648123,Potencial Económico
18015,Alicún de Ortega,461,1.0,145957.386680535,14.5957386680535,145957.386680535,145957.386680535,145957.386680535,3162.99997940338,316.6103832549566,ALICUN DE ORTEGA,,,0.0,,,,,,,,,,0.0,0.0,31.58456111639051,0.0013770334764535,,,0.2086824516308175,0.0,0.0,0.0282329542649113,,,,0.85,99.69,80.8,0.0013770334764535,0.2086824516308175,0.0,0.0,0.0282329542649113,0.8753356348293058,0.5993623804463337,5.640555604744109,32.835068256833985,0.0013770334764535,0.5993623804463337,0.1246643651706942,18.169520314248377,0.3973886235870156,0.6298671552908841,0,0.3479155960220715,12.56089960225919,Potencial Urbanístico
18072,Escúzar,826,1.0,245145.64353299,24.514564353299,245145.64353299,245145.64353299,245145.64353299,3171.3765731221783,296.78649338134386,ESCUZAR,,,0.0,,,,,,,,,,0.0,0.0,33.69425571247578,0.0029379565165329,,,0.1951328113901697,0.0,0.0,0.0306344982769293,,,,0.85,27.62,61.7,0.0029379565165329,0.1951328113901697,0.0,0.0,0.0306344982769293,0.8753356348293058,0.5993623804463337,5.337837758908185,32.92932523375774,0.0029379565165329,0.5993623804463337,0.1246643651706942,18.247566466252348,0.8330411654476213,0.717361429225836,0,0.5484248949467994,12.533020393633045,Potencial Urbanístico
18189,Víznar,1006,1.0,270579.48029726,27.057948029726,270579.48029726,270579.48029726,270579.48029726,5712.675644594848,268.9656861801789,VIZNAR,,,0.0,,,Área Metropolitana,810.0,,900.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,37.17946382685055,0.0037077267828734,0.1342539317222861,,0.1761172735122089,0.0,0.0,0.0346018406084896,0.8657460682777138,,,0.85,9.12,84.9,0.0037077267828734,0.1761172735122089,0.0,0.0,0.0346018406084896,0.8657460682777138,0.5993623804463337,4.921959446932568,32.81184698802682,0.0037077267828734,0.5993623804463337,0.1342539317222861,18.52579414335917,0.9448709423925528,0.6110856619331195,0,0.561274075536957,12.445094120512923,Oportunidad Estratégica
18076,Fonelas,965,2.0,220072.846814525,22.0072846814525,110036.4234072625,110036.4234072625,213309.89636391,3783.409774076597,228.0547635383679,FONELAS,4100.0,27000.0,31100.0,4.248704663212435,27.979274611398964,Comarca de Guadix,500.0,,1000.0,E,Estimación por comarca/tipología,2026-05,32.2279792746114,0.1413168432642249,43.8491169614074,0.003532390222207,0.0153433064825469,,0.1481546341289379,0.017055748168848,0.0141783813933728,0.0421941554284894,0.984656693517453,,,0.85,57.0,72.2,0.003532390222207,0.1481546341289379,0.017055748168848,0.0141783813933728,0.0421941554284894,0.984656693517453,0.5993623804463337,5.273802071517418,35.25809249579161,0.003532390222207,0.5993623804463337,0.0153433064825469,15.544261684332367,0.6554433899534546,0.6692624828218048,0,0.4629561008279232,12.423483282408338,Potencial Urbanístico
18074,Ferreira,297,1.0,93631.248377615,9.3631248377615,93631.248377615,93631.248377615,93631.248377615,2358.889110073879,315.25672854415825,FERREIRA,0.0,0.0,0.0,0.0,0.0,Comarca de Guadix,460.0,,700.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,31.720179442892658,0.0006756872337877,0.0,,0.207757227849899,0.0,0.0,0.0283873336620693,1.0,,,0.85,74.9,139.4,0.0006756872337877,0.207757227849899,0.0,0.0,0.0283873336620693,1.0,0.5993623804463337,5.619740701178516,35.298338773299484,0.0006756872337877,0.5993623804463337,0.0,15.017843872847733,0.5472405246932237,0.3614292258360054,0,0.3273249776280911,12.405795605554474,Potencial Urbanístico
18902,"Valle, El",941,1.0,248523.96962834,24.852396962834,248523.96962834,248523.96962834,248523.96962834,11738.080062138226,264.10623764967056,EL VALLE,,,0.0,,,,,,,,,,0.0,0.0,37.8635510050494,0.0034297541866949,,,0.172795837619651,0.0,0.0,0.0353805625474613,,,,0.85,56.02,66.9,0.0034297541866949,0.172795837619651,0.0,0.0,0.0353805625474613,0.8753356348293058,0.5993623804463337,4.850604378703196,32.998916771620344,0.0034297541866949,0.5993623804463337,0.1246643651706942,18.27215634976045,0.6613673457051321,0.6935409986257444,0,0.4726092378697761,12.398415518786017,Potencial Económico
18119,Lecrín,2244,1.0,529627.444430285,52.9627444430285,529627.444430285,529627.444430285,529627.444430285,27854.424608430712,236.0193602630504,LECRIN,,,0.0,,,Sur de Granada,700.0,,2400.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,42.36940558119772,0.0090020356147043,0.0920598388952819,,0.1535984406154205,0.0,0.0,0.0405097447980354,0.907940161104718,,,0.85,34.94,64.2,0.0090020356147043,0.1535984406154205,0.0,0.0,0.0405097447980354,0.907940161104718,0.5993623804463337,4.447607187356046,33.95305178389476,0.0090020356147043,0.5993623804463337,0.0920598388952819,17.735657264275606,0.7887928428942755,0.7059092991296381,0,0.5272899268966016,12.37424327665394,Mercado Maduro
18002,Alamedilla,518,1.0,150962.6123494,15.09626123494,150962.6123494,150962.6123494,150962.6123494,2758.682337403622,291.4336145741313,ALAMEDILLA,0.0,0.0,0.0,0.0,0.0,Poniente Granadino,566.0,,800.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,0.0,0.0,34.31313170449774,0.0016207940607947,0.0406597621787495,,0.191474115616942,0.0,0.0,0.0313389878914829,0.9593402378212506,,,0.85,72.89,106.9,0.0016207940607947,0.191474115616942,0.0,0.0,0.0313389878914829,0.9593402378212506,0.5993623804463337,5.256937708795796,34.557189879233945,0.0016207940607947,0.5993623804463337,0.0406597621787495,16.081593268666815,0.5593906788369702,0.510306917086578,0,0.3768483466607615,12.372728551494909,Potencial Urbanístico
18192,Zafarraya,2244,,,,,,,,,ZAFARRAYA,25864.0,0.0,25864.0,11.52584670231729,0.0,,,,,,,,11.52584670231729,,,0.0090020356147043,,,,0.0060997289688074,,,,,,0.85,73.58,94.2,0.0090020356147043,0.1361246771781492,0.0060997289688074,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.281639791937909,33.3595511393528,0.0090020356147043,0.5993623804463337,0.1246643651706942,18.55077042116092,0.5552197303995647,0.5684837379752634,0,0.3926330135524049,12.354791878938622,Potencial Económico
18915,Domingo Pérez de Granada,822,3.0,208363.28509348,20.836328509348,69454.42836449333,15829.54011392,180384.611765435,6448.061650349297,253.4833151988808,DOMINGO PEREZ DE GRANADA,,,0.0,,,,,,,,,,0.0,0.0,39.45032828750124,0.0029208505106142,,,0.165535063955644,0.0,0.0,0.0371868502860513,,,,0.85,56.02,66.9,0.0029208505106142,0.165535063955644,0.0,0.0,0.0371868502860513,0.8753356348293058,0.5993623804463337,4.696179353181871,32.99407898358261,0.0029208505106142,0.5993623804463337,0.1246643651706942,18.246711165956413,0.6613673457051321,0.6935409986257444,0,0.4726092378697761,12.346038942177046,Mercado Maduro
18133,Molvízar,2689,1.0,205222.216039685,20.5222216039685,205222.216039685,205222.216039685,205222.216039685,5284.743723959132,76.31915806607847,MOLVIZAR,,,0.0,,,Costa Tropical,911.0,,2900.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,0.0,0.0,131.0286991287538,0.0109050787731572,0.1729957805907173,,0.0444432596734612,0.0,0.0,0.141433924024719,0.8270042194092827,,,0.85,68.34,97.4,0.0109050787731572,0.0444432596734612,0.0,0.0,0.141433924024719,0.8270042194092827,0.5993623804463337,3.2325903522073167,33.42921168438327,0.0109050787731572,0.5993623804463337,0.1729957805907173,19.854207964584138,0.5868947591126156,0.5538250114521301,0,0.4009054070806852,12.33553774459004,Potencial Económico
18194,Zújar,2655,2.0,542368.16137027,54.236816137027,271184.080685135,271184.080685135,509441.100276205,10850.210897938225,204.2817933598004,ZUJAR,,,0.0,,,,,,,,,,0.0,0.0,48.95198850338589,0.0107596777228484,,,0.1319057952065628,0.0,0.0,0.0480029443491584,,,,0.85,98.35,66.9,0.0107596777228484,0.1319057952065628,0.0,0.0,0.0480029443491584,0.8753356348293058,0.5993623804463337,4.017689045401447,33.45498714876423,0.0107596777228484,0.5993623804463337,0.1246643651706942,18.638652526568123,0.4054887263495134,0.6935409986257444,0,0.3702577901275287,12.312368790256317,Potencial Económico
18909,Morelábor,588,2.0,141721.35829077,14.172135829077,70860.679145385,70860.679145385,93311.18926225,5609.532599481823,241.02271818158164,MORELABOR,,,0.0,,,,,,,,,,0.0,0.0,41.48986483699932,0.0019201491643716,,,0.1570182386582624,0.0,0.0,0.039508530778018,,,,0.85,54.62,75.7,0.0019201491643716,0.1570182386582624,0.0,0.0,0.039508530778018,0.8753356348293058,0.5993623804463337,4.518083928126833,32.97226422792136,0.0019201491643716,0.5993623804463337,0.1246643651706942,18.19667609864428,0.6698301396360999,0.6532295006871278,0,0.4639009060605783,12.276677153535656,Mercado Maduro
18188,Villanueva Mesía,1965,2.0,400773.508574315,40.0773508574315,200386.7542871575,200386.7542871575,325609.422800295,6400.288028424639,203.955984007285,VILLANUEVA MESIA,,,0.0,,,,,,,,,,0.0,0.0,49.03018682522605,0.0078088917018765,,,0.1316831043249161,0.0,0.0,0.0480919604142863,,,,0.85,43.53,87.9,0.0078088917018765,0.1316831043249161,0.0,0.0,0.0480919604142863,0.8753356348293058,0.5993623804463337,4.013457014337198,33.32309193847177,0.0078088917018765,0.5993623804463337,0.1246643651706942,18.491113225519527,0.7368675572749803,0.5973431058176821,0,0.4739499546552967,12.264950678332015,Potencial Económico
18063,Darro,1700,,,,,,,,,DARRO,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0066756188097641,,,,0.0,,,,,,0.85,43.17,107.2,0.0066756188097641,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,33.25486238313048,0.0066756188097641,0.5993623804463337,0.1246643651706942,18.434449580913903,0.7390437042858007,0.5089326614750344,0,0.4482972801568305,12.26048445263435,Potencial Económico
18001,Agrón,247,1.0,62405.076949095,6.2405076949095,62405.076949095,62405.076949095,62405.076949095,1185.3824648304155,252.6521333971457,AGRON,,,0.0,,,Poniente Granadino,643.0,,250.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,0.0,0.0,39.58011304136081,0.0004618621598043,0.0701956271576524,,0.1649669507114782,0.0,0.0,0.0373345891099839,0.9298043728423476,,,0.85,36.41,67.9,0.0004618621598043,0.1649669507114782,0.0,0.0,0.0373345891099839,0.9298043728423476,0.5993623804463337,4.684192604436715,33.97427665629633,0.0004618621598043,0.5993623804463337,0.0701956271576524,16.76204329808987,0.7799069092667594,0.6889601465872652,0,0.5186508076828833,12.241143268106558,Mercado Maduro
18154,"Peza, La",1104,2.0,239774.9402367,23.97749402367,119887.47011835,119887.47011835,195320.202358675,6525.537590952613,217.1874458665761,LA PEZA,,,0.0,,,,,,,,,,0.0,0.0,46.04317694376893,0.004126823927881,,,0.1407268161894521,0.0,0.0,0.0446917357050024,,,,0.85,56.02,66.9,0.004126823927881,0.1407268161894521,0.0,0.0,0.0446917357050024,0.8753356348293058,0.5993623804463337,4.18854644031134,33.12339664154913,0.004126823927881,0.5993623804463337,0.1246643651706942,18.30700983681976,0.6613673457051321,0.6935409986257444,0,0.4726092378697761,12.235311620474407,Potencial Económico
18126,"Malahá, La",1928,1.0,369787.50396414,36.978750396414,369787.50396414,369787.50396414,369787.50396414,7699.10960011567,191.7984979067116,LA MALAHA,,,0.0,,,,,,,,,,0.0,0.0,52.13805170082132,0.0076506611471287,,,0.1233734555151376,0.0,0.0,0.051629758869094,,,,0.85,56.02,66.9,0.0076506611471287,0.1233734555151376,0.0,0.0,0.051629758869094,0.8753356348293058,0.5993623804463337,3.858782770914853,33.35134954805619,0.0076506611471287,0.5993623804463337,0.1246643651706942,18.483201697782132,0.6613673457051321,0.6935409986257444,0,0.4726092378697761,12.22308769191621,Potencial Económico
18120,Lentegí,368,1.0,90275.07269731,9.027507269731,90275.07269731,90275.07269731,90275.07269731,2344.8345172278946,245.31269754703803,LENTEGI,,,0.0,,,Costa Tropical,680.0,,400.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,40.76429838321975,0.0009793188388443,0.0843881856540084,,0.1599504420458079,0.0,0.0,0.0386825914332291,0.9156118143459916,,,0.85,86.32,99.2,0.0009793188388443,0.1599504420458079,0.0,0.0,0.0386825914332291,0.9156118143459916,0.5993623804463337,4.578999922643637,33.727191060158454,0.0009793188388443,0.5993623804463337,0.0843881856540084,17.14273009445077,0.4782083056277579,0.5455794777828675,0,0.3549571655859634,12.217367760953152,Mercado Maduro
18143,Nigüelas,1229,1.0,263121.14902596,26.312114902596,263121.14902596,263121.14902596,263121.14902596,5219.975916406311,214.0936932676648,NIGUELAS,,,0.0,,,Sur de Granada,720.0,,900.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,46.70852208382325,0.0046613866128397,0.0997314921365554,,0.1386122344915072,0.0,0.0,0.0454491228832166,0.9002685078634446,,,0.85,33.93,62.6,0.0046613866128397,0.1386122344915072,0.0,0.0,0.0454491228832166,0.9002685078634446,0.5993623804463337,4.147042705535929,33.65368329483719,0.0046613866128397,0.5993623804463337,0.0997314921365554,17.710416145214218,0.794898144230188,0.7132386623912048,0,0.5319308564094367,12.216437520100063,Mercado Maduro
18144,Nívar,1093,,,,,,,,,NIVAR,,,0.0,,,Área Metropolitana,750.0,,900.0,E,Estimación por comarca/tipología,2026-05,0.0,,,0.0040797824116047,0.1112389719984656,,,0.0,,,0.8887610280015343,,,0.85,12.85,57.6,0.0040797824116047,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8887610280015343,0.5993623804463337,4.098647922873687,33.406557608657884,0.0040797824116047,0.5993623804463337,0.1112389719984656,17.96902293170022,0.9223236414193314,0.7361429225836005,0,0.5897723333428126,12.211854594382226,Mercado Maduro
18906,"Guájares, Los",1081,,,,,,,,,"GUAJARES, LOS",,,0.0,,,,,,,,,,0.0,,,0.0040284643938486,,,,0.0,,,,,,0.85,56.02,66.9,0.0040284643938486,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,33.13574043441429,0.0040284643938486,0.5993623804463337,0.1246643651706942,18.302091860118136,0.6613673457051321,0.6935409986257444,0,0.4726092378697761,12.21014479747146,Potencial Económico
18910,"Pinar, El",867,,,,,,,,,"PINAR, EL",,,0.0,,,,,,,,,,0.0,,,0.0031132930771994,,,,0.0,,,,,,0.85,56.02,66.9,0.0031132930771994,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,33.09455772516507,0.0031132930771994,0.5993623804463337,0.1246643651706942,18.25633329428567,0.6613673457051321,0.6935409986257444,0,0.4726092378697761,12.1916697765166,Potencial Económico
18007,Albuñuelas,794,2.0,167357.00469118002,16.735700469118,83678.50234559001,83678.50234559001,147248.44676461,5634.067995334399,210.7770839939295,ALBUNUELAS,,,0.0,,,,,,,,,,0.0,0.0,47.44348773839193,0.0028011084691835,,,0.1363453301269038,0.0,0.0,0.0462857616886832,,,,0.85,38.29,111.9,0.0028011084691835,0.1363453301269038,0.0,0.0,0.0462857616886832,0.8753356348293058,0.5993623804463337,4.102919678502845,33.079679705744546,0.0028011084691835,0.5993623804463337,0.1246643651706942,18.24072406388488,0.7685425859880312,0.4874026568941823,0,0.4536378314634671,12.18404322891244,Mercado Maduro
18901,"Taha, La",777,,,,,,,,,"TAHA, LA",,,0.0,,,,,,,,,,0.0,,,0.0027284079440291,,,,0.0,,,,,,0.85,56.02,66.9,0.0027284079440291,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,33.077237894172406,0.0027284079440291,0.5993623804463337,0.1246643651706942,18.23708903762716,0.6613673457051321,0.6935409986257444,0,0.4726092378697761,12.183899907890726,Mercado Maduro
18904,Alpujarra de la Sierra,933,,,,,,,,,ALPUJARRA DE LA SIERRA,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0033955421748575,,,,0.0,,,,,,0.85,106.56,69.0,0.0033955421748575,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,33.10725893455969,0.0033955421748575,0.5993623804463337,0.1246643651706942,18.27044574916858,0.3558604847971951,0.6839212093449382,0,0.3475205567223595,12.18141887332928,Potencial Económico
18185,Ventas de Huelma,667,,,,,,,,,VENTAS DE HUELMA,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0022579927812655,,,,0.0,,,,,,0.85,31.18,79.5,0.0022579927812655,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,33.05606921184804,0.0022579927812655,0.5993623804463337,0.1246643651706942,18.21356827948897,0.8115214894517319,0.6358222629409069,0,0.5153552746629648,12.179853521483569,Mercado Maduro
